"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2021","101.35","101.49","101.85","100.15","46.07M","0.28%"
"03/18/2021","101.07","102.41","103.44","100.96","31.71M","-2.92%"
"03/17/2021","104.11","103.42","104.95","102.21","26.38M","-0.08%"
"03/16/2021","104.19","103.30","105.68","102.96","31.90M","1.43%"
"03/15/2021","102.72","102.25","102.75","101.39","26.21M","0.22%"
"03/12/2021","102.50","103.82","103.88","101.62","33.82M","-2.41%"
"03/11/2021","105.03","102.91","105.56","102.82","27.70M","3.16%"
"03/10/2021","101.81","103.07","103.07","100.97","27.10M","-0.20%"
"03/09/2021","102.02","102.49","103.20","101.78","33.92M","1.64%"
"03/08/2021","100.38","104.20","105.69","100.26","36.87M","-4.27%"
"03/05/2021","104.85","103.06","105.31","101.39","53.10M","3.10%"
"03/04/2021","101.70","100.74","103.73","100.27","49.22M","1.12%"
"03/03/2021","100.57","102.60","103.80","99.70","33.89M","-2.57%"
"03/02/2021","103.22","103.24","104.74","102.83","25.56M","-0.25%"
"03/01/2021","103.48","102.40","103.81","101.72","26.06M","2.36%"
"02/26/2021","101.10","101.50","102.83","100.05","40.04M","0.30%"
"02/25/2021","100.80","102.80","104.15","100.32","41.55M","-3.26%"
"02/24/2021","104.19","101.50","104.42","101.38","22.61M","1.15%"
"02/23/2021","103.01","100.70","103.63","99.51","34.66M","0.29%"
"02/22/2021","102.71","102.68","104.02","102.40","29.47M","-1.65%"
"02/19/2021","104.44","105.39","105.93","104.17","37.94M","-0.81%"
"02/18/2021","105.29","105.25","106.10","104.67","22.57M","-0.60%"
"02/17/2021","105.93","104.70","106.12","104.42","20.30M","0.38%"
"02/16/2021","105.54","104.59","107.26","104.59","31.00M","0.75%"
"02/12/2021","104.75","103.99","104.97","103.68","18.99M","0.30%"
"02/11/2021","104.44","104.55","104.70","103.44","20.48M","0.11%"
"02/10/2021","104.32","104.16","104.94","102.61","25.10M","0.53%"
"02/09/2021","103.77","103.74","104.93","103.50","21.89M","-0.44%"
"02/08/2021","104.23","105.00","105.75","103.17","28.83M","-0.21%"
"02/05/2021","104.44","102.98","104.80","102.50","29.87M","1.71%"
"02/04/2021","102.68","103.03","103.46","101.75","48.60M","-0.25%"
"02/03/2021","102.94","103.28","105.33","100.68","97.88M","7.28%"
"02/02/2021","95.96","95.66","97.47","95.32","66.33M","1.38%"
"02/01/2021","94.65","92.23","95.78","92.23","40.25M","3.60%"
"01/29/2021","91.37","91.70","92.38","90.08","44.53M","-1.39%"
"01/28/2021","92.66","91.55","94.40","91.55","55.28M","1.88%"
"01/27/2021","90.95","93.75","94.02","89.86","82.51M","-4.67%"
"01/26/2021","95.40","94.30","95.79","93.81","31.46M","0.72%"
"01/25/2021","94.71","95.64","96.09","92.96","50.59M","0.09%"
"01/22/2021","94.63","94.57","95.22","93.82","32.74M","0.45%"
"01/21/2021","94.21","94.68","96.60","93.97","58.66M","0.22%"
"01/20/2021","94.00","91.32","94.99","90.98","64.15M","5.36%"
"01/19/2021","89.22","87.15","90.19","86.64","41.66M","3.29%"
"01/15/2021","86.38","86.45","87.38","85.59","31.44M","-0.19%"
"01/14/2021","86.55","87.44","88.38","86.30","29.21M","-0.93%"
"01/13/2021","87.36","86.37","87.82","86.37","23.43M","0.57%"
"01/12/2021","86.87","87.27","88.39","85.82","29.53M","-1.07%"
"01/11/2021","87.81","88.85","89.22","87.61","34.81M","-2.31%"
"01/08/2021","89.89","88.86","89.97","88.06","35.48M","1.32%"
"01/07/2021","88.72","86.34","88.89","86.34","41.94M","2.99%"
"01/06/2021","86.14","85.01","87.20","84.81","46.59M","-0.99%"
"01/05/2021","87.00","86.25","87.34","85.85","20.36M","0.81%"
"01/04/2021","86.31","88.00","88.12","85.36","37.32M","-1.51%"
"12/31/2020","87.63","86.86","87.88","86.80","21.07M","0.94%"
"12/30/2020","86.81","88.25","88.39","86.40","21.03M","-1.22%"
"12/29/2020","87.89","89.36","89.42","87.76","19.73M","-0.91%"
"12/28/2020","88.70","87.25","89.35","87.09","27.65M","2.30%"
"12/24/2020","86.71","86.45","87.12","86.22","9.31M","0.34%"
"12/23/2020","86.41","86.20","87.21","86.06","22.97M","0.47%"
"12/22/2020","86.01","86.47","86.63","85.29","20.38M","-0.83%"
"12/21/2020","86.73","85.46","86.85","84.70","33.97M","0.48%"
"12/18/2020","86.31","87.31","87.42","85.75","85.26M","-0.82%"
"12/17/2020","87.03","88.20","88.34","86.56","34.88M","-0.95%"
"12/16/2020","87.86","88.46","88.46","87.45","24.68M","-0.22%"
"12/15/2020","88.05","87.99","88.20","87.08","21.37M","0.50%"
"12/14/2020","87.61","88.54","89.49","87.46","33.05M","-1.27%"
"12/11/2020","88.74","88.00","88.87","87.64","18.63M","0.40%"
"12/10/2020","88.38","88.13","88.75","86.68","28.69M","-0.57%"
"12/09/2020","88.89","90.52","91.42","88.10","31.73M","-1.85%"
"12/08/2020","90.57","90.43","90.80","89.56","19.94M","-0.31%"
"12/07/2020","90.85","90.78","91.46","90.15","22.29M","-0.37%"
"12/04/2020","91.19","91.01","91.47","90.68","20.54M","0.11%"
"12/03/2020","91.09","91.03","92.19","90.85","24.73M","-0.17%"
"12/02/2020","91.25","89.77","91.64","89.26","29.42M","1.65%"
"12/01/2020","89.77","88.33","91.09","88.15","37.36M","2.33%"
"11/30/2020","87.72","88.78","89.02","87.39","32.42M","-1.83%"
"11/27/2020","89.35","88.23","89.85","88.23","14.79M","1.30%"
"11/25/2020","88.21","88.39","88.52","87.42","19.60M","0.01%"
"11/24/2020","88.19","86.38","88.32","86.04","28.01M","2.10%"
"11/23/2020","86.38","87.01","87.30","85.51","22.55M","-0.51%"
"11/20/2020","86.82","88.10","88.42","86.75","27.71M","-1.26%"
"11/19/2020","87.93","86.66","88.17","86.50","20.11M","1.03%"
"11/18/2020","87.03","87.83","88.25","86.93","20.11M","-1.19%"
"11/17/2020","88.08","88.39","88.86","87.97","21.32M","-0.70%"
"11/16/2020","88.70","88.21","89.72","88.07","25.47M","0.10%"
"11/13/2020","88.61","87.40","88.86","86.80","29.76M","1.69%"
"11/12/2020","87.14","87.10","88.25","86.90","26.49M","-0.25%"
"11/11/2020","87.36","87.42","88.14","87.15","31.84M","0.55%"
"11/10/2020","86.89","86.49","87.97","85.81","43.02M","-1.35%"
"11/09/2020","88.07","89.80","90.84","87.88","53.44M","0.10%"
"11/06/2020","87.99","87.57","88.42","86.83","28.62M","-0.16%"
"11/05/2020","88.13","88.52","89.59","87.05","39.76M","0.95%"
"11/04/2020","87.29","85.28","88.50","85.15","71.34M","6.09%"
"11/03/2020","82.28","81.54","82.95","80.61","31.43M","1.31%"
"11/02/2020","81.22","81.18","82.91","80.71","44.23M","0.51%"
"10/30/2020","80.81","83.37","84.07","80.08","99.92M","3.80%"
"10/29/2020","77.84","75.85","79.44","75.83","55.41M","3.05%"
"10/28/2020","75.54","77.50","77.69","75.42","45.17M","-5.51%"
"10/27/2020","79.94","79.45","80.10","78.85","25.90M","0.92%"
"10/26/2020","79.21","80.75","81.48","78.39","35.83M","-2.98%"
"10/23/2020","81.65","80.75","81.71","80.60","30.55M","1.64%"
"10/22/2020","80.33","79.25","80.67","78.87","30.52M","1.30%"
"10/21/2020","79.30","78.49","80.76","78.36","60.32M","2.25%"
"10/20/2020","77.55","76.16","78.69","76.03","41.72M","1.38%"
"10/19/2020","76.50","78.80","79.20","76.15","29.73M","-2.41%"
"10/16/2020","78.39","78.09","78.89","77.88","34.21M","0.79%"
"10/15/2020","77.77","77.22","78.57","77.06","31.23M","-0.51%"
"10/14/2020","78.17","78.73","79.19","77.29","33.18M","-0.23%"
"10/13/2020","78.35","78.85","79.26","77.93","39.07M","0.16%"
"10/12/2020","78.23","76.90","79.42","76.46","55.34M","3.58%"
"10/09/2020","75.52","74.64","75.59","74.35","32.97M","1.82%"
"10/08/2020","74.17","73.27","74.40","73.27","26.08M","1.66%"
"10/07/2020","72.96","72.97","73.45","71.66","36.11M","0.56%"
"10/06/2020","72.55","73.78","74.23","72.25","26.10M","-2.15%"
"10/05/2020","74.14","73.13","74.24","73.00","21.60M","1.87%"
"10/02/2020","72.78","72.98","73.95","72.37","31.22M","-2.17%"
"10/01/2020","74.39","74.18","74.75","73.84","32.88M","1.52%"
"09/30/2020","73.28","73.05","74.31","72.79","40.92M","-0.03%"
"09/29/2020","73.30","73.20","73.60","72.70","31.82M","0.50%"
"09/28/2020","72.93","73.60","73.65","72.31","30.78M","1.36%"
"09/25/2020","71.95","71.25","72.30","70.38","30.33M","1.14%"
"09/24/2020","71.14","70.13","71.90","70.11","34.55M","0.96%"
"09/23/2020","70.47","72.60","72.65","70.13","37.73M","-3.45%"
"09/22/2020","72.99","72.52","73.20","71.47","33.95M","2.08%"
"09/21/2020","71.51","71.58","72.00","70.13","56.91M","-1.44%"
"09/18/2020","72.55","74.42","74.76","71.58","63.06M","-2.42%"
"09/17/2020","74.35","74.29","74.93","73.12","40.01M","-1.66%"
"09/16/2020","75.60","77.12","77.72","75.58","22.14M","-1.50%"
"09/15/2020","76.76","76.39","77.55","76.11","23.04M","1.74%"
"09/14/2020","75.44","76.58","77.85","75.26","42.66M","-0.46%"
"09/11/2020","75.79","76.41","76.93","74.65","30.71M","-0.67%"
"09/10/2020","76.30","77.51","78.68","76.00","33.02M","-1.37%"
"09/09/2020","77.36","77.44","77.94","76.26","39.24M","1.55%"
"09/08/2020","76.18","76.25","77.78","75.82","54.03M","-3.64%"
"09/04/2020","79.06","80.45","81.75","76.90","55.85M","-2.96%"
"09/03/2020","81.48","84.98","85.00","80.39","63.73M","-5.12%"
"09/02/2020","85.87","83.40","86.31","83.01","49.52M","3.76%"
"09/01/2020","82.75","81.61","82.96","81.48","22.68M","1.57%"
"08/31/2020","81.48","82.18","82.22","81.27","26.42M","-0.60%"
"08/28/2020","81.97","81.47","82.07","81.28","22.42M","0.67%"
"08/27/2020","81.43","82.33","82.40","80.94","31.35M","-0.95%"
"08/26/2020","82.21","80.32","82.64","80.05","52.19M","2.38%"
"08/25/2020","80.29","79.00","80.44","78.89","25.15M","1.31%"
"08/24/2020","79.26","79.62","80.44","78.75","25.64M","0.61%"
"08/21/2020","78.78","78.59","79.59","78.12","34.85M","-0.04%"
"08/20/2020","78.81","77.00","79.01","76.72","26.38M","2.05%"
"08/19/2020","77.23","77.62","78.44","77.00","30.47M","-0.72%"
"08/18/2020","77.79","76.31","77.87","76.08","28.38M","2.61%"
"08/17/2020","75.81","75.80","76.19","75.25","20.00M","0.77%"
"08/14/2020","75.23","75.68","75.99","74.95","21.94M","-0.79%"
"08/13/2020","75.83","75.41","76.85","75.41","22.39M","0.62%"
"08/12/2020","75.36","74.36","75.58","74.25","22.53M","1.80%"
"08/11/2020","74.03","74.70","75.52","73.91","31.10M","-1.09%"
"08/10/2020","74.84","74.54","75.36","73.87","20.55M","-0.10%"
"08/07/2020","74.92","75.45","76.00","74.31","27.73M","-0.44%"
"08/06/2020","75.25","73.81","75.31","73.60","33.31M","1.75%"
"08/05/2020","73.95","73.84","74.50","73.56","29.15M","0.39%"
"08/04/2020","73.67","74.34","74.66","73.20","37.21M","-0.64%"
"08/03/2020","74.14","74.55","74.89","73.59","45.52M","-0.35%"
"07/31/2020","74.40","74.85","75.25","72.70","91.53M","-3.28%"
"07/30/2020","76.92","74.90","77.04","74.76","36.04M","0.97%"
"07/29/2020","76.18","75.25","76.67","75.15","22.68M","1.33%"
"07/28/2020","75.18","76.25","76.30","75.03","30.91M","-1.69%"
"07/27/2020","76.47","75.66","76.88","75.62","27.12M","1.41%"
"07/24/2020","75.41","74.96","75.77","74.38","29.91M","-0.57%"
"07/23/2020","75.84","78.30","78.52","75.43","33.91M","-3.07%"
"07/22/2020","78.24","77.79","78.35","77.16","24.48M","0.57%"
"07/21/2020","77.80","79.25","79.35","77.63","27.55M","-0.50%"
"07/20/2020","78.19","75.75","78.45","75.13","30.17M","3.10%"
"07/17/2020","75.84","75.85","76.17","74.91","34.26M","0.12%"
"07/16/2020","75.75","75.08","75.80","74.41","26.48M","-0.12%"
"07/15/2020","75.84","76.16","76.82","74.89","31.03M","-0.26%"
"07/14/2020","76.04","74.64","76.14","74.30","38.11M","0.57%"
"07/13/2020","75.61","77.50","78.82","75.33","42.95M","-1.74%"
"07/10/2020","76.95","75.66","77.07","75.04","35.92M","1.34%"
"07/09/2020","75.93","75.50","76.46","74.78","41.84M","1.00%"
"07/08/2020","75.18","75.04","75.56","74.61","31.77M","0.91%"
"07/07/2020","74.50","74.81","76.07","74.48","42.36M","-0.64%"
"07/06/2020","74.98","74.41","75.50","73.85","44.71M","2.01%"
"07/02/2020","73.50","72.59","74.43","72.55","57.22M","1.94%"
"07/01/2020","72.10","70.96","72.42","70.71","42.18M","1.69%"
"06/30/2020","70.90","69.84","71.20","69.35","40.29M","1.49%"
"06/29/2020","69.86","68.02","69.90","67.58","45.07M","2.54%"
"06/26/2020","68.13","71.63","71.85","67.75","97.64M","-5.45%"
"06/25/2020","72.06","71.56","72.12","70.98","23.96M","0.59%"
"06/24/2020","71.64","73.16","73.79","71.50","31.59M","-2.13%"
"06/23/2020","73.20","72.60","73.76","72.25","37.75M","0.92%"
"06/22/2020","72.53","71.25","72.55","70.96","29.44M","1.83%"
"06/19/2020","71.23","72.00","72.22","70.95","52.78M","-0.67%"
"06/18/2020","71.71","72.49","72.65","71.31","34.86M","-1.27%"
"06/17/2020","72.63","72.65","73.11","71.76","30.61M","0.43%"
"06/16/2020","72.32","72.45","72.86","71.45","30.70M","1.80%"
"06/15/2020","71.04","69.47","71.25","69.36","30.55M","0.55%"
"06/12/2020","70.65","71.29","71.73","69.29","36.68M","0.80%"
"06/11/2020","70.09","72.05","72.58","69.92","47.14M","-4.29%"
"06/10/2020","73.23","73.08","73.64","72.72","31.76M","0.87%"
"06/09/2020","72.60","72.26","73.39","72.12","33.62M","0.28%"
"06/08/2020","72.40","71.31","72.45","71.22","33.88M","0.56%"
"06/05/2020","72.00","70.78","72.31","70.38","42.65M","1.81%"
"06/04/2020","70.72","71.84","72.07","70.30","26.98M","-1.72%"
"06/03/2020","71.96","72.14","72.45","71.58","27.73M","-0.22%"
"06/02/2020","72.12","71.75","72.15","71.08","23.44M","0.53%"
"06/01/2020","71.74","71.28","72.08","71.11","25.19M","0.08%"
"05/29/2020","71.68","71.02","71.84","70.80","37.05M","1.09%"
"05/28/2020","70.91","70.00","72.22","69.95","35.20M","-0.14%"
"05/27/2020","71.01","71.00","71.27","69.73","31.68M","-0.08%"
"05/26/2020","71.07","72.10","72.26","70.97","44.59M","0.58%"
"05/22/2020","70.66","70.19","70.85","69.80","28.54M","0.45%"
"05/21/2020","70.34","70.55","70.82","69.72","30.90M","-0.17%"
"05/20/2020","70.46","69.46","70.60","69.37","38.26M","2.53%"
"05/19/2020","68.72","69.27","69.62","68.69","31.59M","-0.78%"
"05/18/2020","69.26","68.08","69.64","67.71","47.13M","0.89%"
"05/15/2020","68.65","67.41","68.73","66.95","41.54M","1.19%"
"05/14/2020","67.84","66.68","67.87","66.17","36.66M","0.62%"
"05/13/2020","67.42","68.81","69.27","66.40","40.37M","-1.95%"
"05/12/2020","68.76","70.41","70.72","68.73","33.92M","-2.02%"
"05/11/2020","70.18","68.84","70.78","68.78","32.72M","1.39%"
"05/08/2020","69.22","69.09","69.83","68.60","33.33M","1.11%"
"05/07/2020","68.46","68.07","68.80","67.63","30.72M","1.77%"
"05/06/2020","67.27","67.90","68.43","67.26","31.73M","-0.27%"
"05/05/2020","67.45","66.88","68.55","66.75","39.67M","1.98%"
"05/04/2020","66.14","65.41","66.22","64.80","30.81M","0.41%"
"05/01/2020","65.87","66.20","67.57","65.48","48.87M","-2.17%"
"04/30/2020","67.33","66.57","67.50","66.08","55.84M","0.33%"
"04/29/2020","67.11","67.25","68.01","66.34","108.36M","8.89%"
"04/28/2020","61.63","64.16","64.24","61.52","80.70M","-3.01%"
"04/27/2020","63.54","64.60","64.70","63.25","44.19M","-0.45%"
"04/24/2020","63.83","62.75","63.89","62.20","37.44M","0.42%"
"04/23/2020","63.56","63.29","64.41","63.03","34.20M","1.02%"
"04/22/2020","62.92","62.06","63.99","61.86","46.32M","3.81%"
"04/21/2020","60.61","62.14","62.50","60.25","49.65M","-3.89%"
"04/20/2020","63.06","63.49","63.84","62.82","35.29M","-1.39%"
"04/17/2020","63.95","64.08","64.50","63.30","51.06M","1.72%"
"04/16/2020","62.87","63.36","63.67","61.91","57.90M","0.00%"
"04/15/2020","62.87","62.33","63.76","61.70","42.24M","-0.62%"
"04/14/2020","63.26","62.00","63.79","61.43","63.36M","4.53%"
"04/13/2020","60.52","60.08","60.73","59.12","38.70M","0.31%"
"04/09/2020","60.33","60.91","61.10","59.62","54.03M","-0.03%"
"04/08/2020","60.35","60.16","60.74","59.20","40.33M","2.06%"
"04/07/2020","59.13","60.85","61.04","58.86","61.62M","-0.05%"
"04/06/2020","59.16","56.65","59.54","56.25","63.32M","8.29%"
"04/03/2020","54.63","55.74","55.94","53.75","51.37M","-2.18%"
"04/02/2020","55.85","55.00","56.14","54.66","56.41M","1.36%"
"04/01/2020","55.10","56.20","56.47","54.67","51.97M","-5.16%"
"03/31/2020","58.10","57.44","58.67","56.84","65.28M","1.36%"
"03/30/2020","57.32","56.63","57.55","54.92","58.74M","3.26%"
"03/27/2020","55.51","56.37","57.55","55.20","62.79M","-4.54%"
"03/26/2020","58.15","55.74","58.57","54.60","76.69M","5.57%"
"03/25/2020","55.08","56.23","57.31","54.15","90.32M","-2.51%"
"03/24/2020","56.50","55.20","56.67","54.32","72.47M","7.19%"
"03/23/2020","52.71","52.82","53.35","50.44","83.67M","-1.31%"
"03/20/2020","53.41","56.55","56.92","53.10","82.88M","-3.90%"
"03/19/2020","55.58","54.41","57.63","52.78","74.06M","1.87%"
"03/18/2020","54.56","53.00","55.25","51.85","93.04M","-2.40%"
"03/17/2020","55.90","54.53","56.30","52.45","83.19M","4.19%"
"03/16/2020","53.65","54.48","57.27","53.35","96.52M","-11.63%"
"03/13/2020","60.71","58.75","60.72","55.61","79.40M","9.23%"
"03/12/2020","55.58","56.13","59.44","55.42","94.33M","-8.21%"
"03/11/2020","60.55","62.41","62.85","59.56","54.83M","-5.03%"
"03/10/2020","63.76","62.72","63.79","60.73","54.87M","4.89%"
"03/09/2020","60.79","60.25","62.64","59.90","69.25M","-6.17%"
"03/06/2020","64.79","63.50","65.14","62.86","64.65M","-1.45%"
"03/05/2020","65.74","67.28","67.68","65.08","54.38M","-4.83%"
"03/04/2020","69.08","67.95","69.14","66.85","47.60M","3.27%"
"03/03/2020","66.89","69.88","70.41","66.46","56.60M","-3.51%"
"03/02/2020","69.32","67.57","69.37","66.26","55.43M","3.52%"
"02/28/2020","66.96","63.72","67.12","63.41","80.22M","1.84%"
"02/27/2020","65.75","67.96","68.47","65.71","62.29M","-5.42%"
"02/26/2020","69.52","69.75","70.68","68.83","49.80M","0.29%"
"02/25/2020","69.32","71.55","71.84","69.02","51.58M","-2.35%"
"02/24/2020","70.99","71.15","71.82","70.34","49.56M","-4.29%"
"02/21/2020","74.17","75.23","75.55","73.92","42.54M","-2.21%"
"02/20/2020","75.85","75.95","76.35","75.21","25.97M","-0.51%"
"02/19/2020","76.24","76.36","76.54","76.05","22.75M","0.36%"
"02/18/2020","75.97","75.72","76.53","75.55","25.68M","0.04%"
"02/14/2020","75.94","75.73","76.00","75.28","23.20M","0.36%"
"02/13/2020","75.67","75.50","76.30","75.20","22.91M","-0.34%"
"02/12/2020","75.93","75.79","76.02","75.43","31.04M","0.57%"
"02/11/2020","75.50","75.66","76.49","75.27","34.85M","0.09%"
"02/10/2020","75.43","73.86","75.44","73.76","38.30M","1.99%"
"02/07/2020","73.96","73.37","74.26","73.27","28.36M","0.22%"
"02/06/2020","73.80","72.60","74.08","72.52","37.82M","2.07%"
"02/05/2020","72.30","73.18","73.23","71.48","36.38M","0.04%"
"02/04/2020","72.27","72.72","73.37","71.10","95.88M","-2.51%"
"02/03/2020","74.13","73.08","74.31","72.83","72.18M","3.48%"
"01/31/2020","71.64","73.39","73.48","71.35","43.82M","-1.47%"
"01/30/2020","72.71","71.91","72.76","71.75","27.11M","-0.16%"
"01/29/2020","72.83","72.92","73.21","72.27","21.64M","0.41%"
"01/28/2020","72.53","72.09","72.74","71.52","29.73M","1.31%"
"01/27/2020","71.59","71.58","71.83","70.97","34.13M","-2.35%"
"01/24/2020","73.31","74.64","74.71","73.16","29.79M","-1.24%"
"01/23/2020","74.23","74.38","74.67","74.02","26.65M","0.03%"
"01/22/2020","74.21","74.49","75.03","74.13","28.46M","0.13%"
"01/21/2020","74.11","73.95","74.49","73.51","48.93M","0.18%"
"01/17/2020","73.98","73.13","74.03","72.83","52.42M","2.03%"
"01/16/2020","72.51","72.27","72.53","72.00","26.08M","0.76%"
"01/15/2020","71.96","71.65","72.04","71.58","21.55M","0.60%"
"01/14/2020","71.53","72.00","72.13","71.39","26.11M","-0.65%"
"01/13/2020","72.00","71.76","72.07","71.27","30.75M","0.77%"
"01/10/2020","71.45","71.47","71.75","70.98","26.26M","0.65%"
"01/09/2020","70.99","71.10","71.43","70.51","33.23M","1.05%"
"01/08/2020","70.25","69.74","70.59","69.63","35.33M","0.70%"
"01/07/2020","69.76","70.02","70.17","69.58","34.53M","-0.19%"
"01/06/2020","69.89","67.58","69.92","67.55","46.79M","2.66%"
"01/03/2020","68.08","67.40","68.69","67.37","23.41M","-0.51%"
"01/02/2020","68.43","67.42","68.43","67.32","27.29M","2.18%"
"12/31/2019","66.97","66.79","67.03","66.61","19.52M","-0.03%"
"12/30/2019","66.99","67.84","67.85","66.89","20.01M","-1.09%"
"12/27/2019","67.73","68.20","68.35","67.65","23.22M","-0.57%"
"12/26/2019","68.12","67.33","68.16","67.28","23.68M","1.34%"
"12/24/2019","67.22","67.51","67.60","67.21","13.47M","-0.46%"
"12/23/2019","67.53","67.94","68.09","67.40","19.94M","-0.04%"
"12/20/2019","67.56","68.16","68.20","67.54","50.28M","-0.38%"
"12/19/2019","67.82","67.60","67.88","67.44","30.42M","0.33%"
"12/18/2019","67.60","67.85","67.97","67.52","23.33M","-0.21%"
"12/17/2019","67.74","68.12","68.22","67.54","32.97M","-0.43%"
"12/16/2019","68.03","67.75","68.18","67.53","28.13M","1.02%"
"12/13/2019","67.34","67.39","67.57","67.08","33.17M","-0.12%"
"12/12/2019","67.42","67.16","67.73","66.91","29.13M","0.31%"
"12/11/2019","67.21","67.42","67.49","67.06","20.49M","0.10%"
"12/10/2019","67.14","67.00","67.40","66.70","17.61M","-0.01%"
"12/09/2019","67.15","66.94","67.88","66.80","31.14M","0.27%"
"12/06/2019","66.97","66.64","67.12","66.56","32.97M","0.93%"
"12/05/2019","66.35","66.35","66.40","65.72","24.41M","0.61%"
"12/04/2019","65.95","65.31","66.21","65.15","35.53M","1.87%"
"12/03/2019","64.74","63.93","64.86","63.85","29.60M","0.47%"
"12/02/2019","64.44","65.13","65.27","64.02","26.58M","-1.17%"
"11/29/2019","65.20","65.33","65.50","65.16","12.80M","-0.62%"
"11/27/2019","65.61","65.77","65.88","65.47","18.81M","-0.06%"
"11/26/2019","65.65","65.50","65.70","65.20","21.94M","0.57%"
"11/25/2019","65.28","64.81","65.52","64.78","23.59M","0.93%"
"11/22/2019","64.68","65.15","65.34","64.47","27.78M","-0.51%"
"11/21/2019","65.01","64.96","65.56","64.54","25.55M","-0.12%"
"11/20/2019","65.09","65.57","65.66","64.46","28.92M","-0.82%"
"11/19/2019","65.63","66.33","66.33","65.59","21.87M","-0.55%"
"11/18/2019","65.99","66.62","66.70","65.81","27.99M","-1.03%"
"11/15/2019","66.68","65.75","66.68","65.59","39.30M","1.86%"
"11/14/2019","65.46","64.75","65.79","64.70","29.00M","1.00%"
"11/13/2019","64.81","64.66","65.13","64.61","18.72M","-0.08%"
"11/12/2019","64.86","64.93","65.47","64.71","28.89M","-0.08%"
"11/11/2019","64.91","65.20","65.25","64.79","17.24M","-0.83%"
"11/08/2019","65.45","65.08","65.86","65.08","30.44M","0.15%"
"11/07/2019","65.35","64.71","66.13","64.69","45.14M","1.24%"
"11/06/2019","64.55","64.50","64.65","64.11","24.63M","-0.03%"
"11/05/2019","64.57","64.56","64.86","64.47","25.15M","0.14%"
"11/04/2019","64.48","63.81","64.62","63.81","30.63M","1.37%"
"11/01/2019","63.61","63.29","63.65","62.99","28.81M","1.06%"
"10/31/2019","62.94","63.00","63.33","62.47","31.90M","-0.14%"
"10/30/2019","63.03","62.76","63.40","62.53","29.20M","0.00%"
"10/29/2019","63.03","63.80","64.04","62.78","52.65M","-2.20%"
"10/28/2019","64.45","63.75","64.96","63.62","65.43M","1.95%"
"10/25/2019","63.22","62.60","63.40","62.46","27.10M","0.41%"
"10/24/2019","62.96","62.96","63.15","62.62","22.81M","0.13%"
"10/23/2019","62.88","62.01","62.90","62.01","23.53M","1.32%"
"10/22/2019","62.06","62.22","62.44","61.99","25.64M","-0.24%"
"10/21/2019","62.21","62.44","62.68","62.00","20.60M","-0.02%"
"10/18/2019","62.22","62.73","62.91","62.01","31.65M","-0.67%"
"10/17/2019","62.64","62.57","63.19","62.49","21.28M","0.79%"
"10/16/2019","62.15","62.09","62.71","61.93","23.02M","0.06%"
"10/15/2019","62.11","61.08","62.36","61.05","30.54M","2.00%"
"10/14/2019","60.89","60.69","61.29","60.59","13.68M","0.16%"
"10/11/2019","60.79","61.20","61.44","60.68","22.53M","0.53%"
"10/10/2019","60.47","59.93","60.78","59.89","13.36M","0.58%"
"10/09/2019","60.12","60.07","60.42","59.91","16.26M","1.03%"
"10/08/2019","59.51","59.94","60.34","59.47","20.65M","-1.49%"
"10/07/2019","60.41","60.35","60.95","60.22","17.58M","-0.23%"
"10/04/2019","60.55","59.71","60.62","59.55","24.57M","1.82%"
"10/03/2019","59.47","59.17","59.55","58.16","29.39M","0.97%"
"10/02/2019","58.90","59.83","59.94","58.63","33.50M","-2.32%"
"10/01/2019","60.30","61.12","61.64","60.28","25.65M","-1.24%"
"09/30/2019","61.06","61.03","61.37","60.67","25.89M","-0.39%"
"09/27/2019","61.30","62.14","62.25","60.76","34.45M","-1.30%"
"09/26/2019","62.11","62.11","62.23","61.59","23.43M","-0.30%"
"09/25/2019","62.30","60.80","62.40","60.46","27.10M","2.27%"
"09/24/2019","60.92","62.00","62.36","60.53","36.71M","-1.31%"
"09/23/2019","61.73","61.33","61.98","61.19","23.94M","0.39%"
"09/20/2019","61.49","61.68","62.14","61.18","38.75M","-0.73%"
"09/19/2019","61.94","61.62","62.22","61.62","16.94M","0.50%"
"09/18/2019","61.63","61.51","61.81","60.82","17.86M","0.23%"
"09/17/2019","61.49","61.58","61.75","61.17","20.94M","-0.15%"
"09/16/2019","61.58","61.52","61.95","61.26","28.22M","-0.68%"
"09/13/2019","62.00","61.61","62.05","61.35","23.68M","0.40%"
"09/12/2019","61.75","61.17","62.12","61.13","31.64M","1.23%"
"09/11/2019","61.00","60.19","61.12","60.11","23.52M","1.19%"
"09/10/2019","60.28","59.80","60.50","59.80","27.92M","0.03%"
"09/09/2019","60.26","60.35","61.03","59.66","31.86M","-0.10%"
"09/06/2019","60.32","60.46","60.65","60.16","18.97M","-0.48%"
"09/05/2019","60.61","59.68","60.70","59.63","26.41M","2.54%"
"09/04/2019","59.11","58.97","59.24","58.58","21.31M","1.08%"
"09/03/2019","58.48","59.09","59.45","58.19","25.92M","-1.76%"
"08/30/2019","59.53","60.02","60.02","59.29","18.07M","-0.30%"
"08/29/2019","59.71","59.32","59.96","59.26","19.64M","1.74%"
"08/28/2019","58.69","58.24","58.92","58.01","16.82M","0.26%"
"08/27/2019","58.54","59.15","59.25","58.23","23.47M","-0.03%"
