"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2023","475.17","471.28","477.00","466.88","4.11M","-2.24%"
"04/05/2023","486.08","487.90","492.92","484.15","1.94M","-0.12%"
"04/04/2023","486.66","485.46","491.40","484.48","1.91M","0.14%"
"04/03/2023","485.98","485.46","488.10","483.99","1.80M","0.03%"
"03/31/2023","485.82","483.99","487.28","482.96","2.08M","1.10%"
"03/30/2023","480.55","482.04","484.72","480.08","1.55M","0.12%"
"03/29/2023","479.96","478.32","480.38","475.10","1.64M","0.84%"
"03/28/2023","475.95","481.66","483.08","474.62","1.41M","-1.31%"
"03/27/2023","482.25","486.22","488.74","481.56","1.45M","-0.41%"
"03/24/2023","484.26","476.11","484.94","475.74","1.64M","1.54%"
"03/23/2023","476.91","479.78","482.28","473.52","1.57M","0.05%"
"03/22/2023","476.68","478.58","485.58","476.51","1.30M","-0.68%"
"03/21/2023","479.94","482.04","482.04","475.18","1.66M","0.32%"
"03/20/2023","478.41","477.15","479.88","474.92","1.62M","0.46%"
"03/17/2023","476.22","478.20","479.01","470.80","3.96M","-0.04%"
"03/16/2023","476.43","474.15","477.29","472.03","1.98M","0.33%"
"03/15/2023","474.86","470.80","476.19","467.90","2.23M","0.78%"
"03/14/2023","471.20","464.86","474.37","462.48","2.42M","2.10%"
"03/13/2023","461.51","456.42","466.09","456.42","1.80M","0.18%"
"03/10/2023","460.66","468.33","469.78","457.97","2.12M","-1.75%"
"03/09/2023","468.86","476.64","479.10","467.98","1.63M","-1.34%"
"03/08/2023","475.23","472.26","476.05","470.44","1.55M","0.18%"
"03/07/2023","474.36","475.29","484.20","474.22","2.66M","0.43%"
"03/06/2023","472.34","465.92","477.95","464.95","3.10M","1.65%"
"03/03/2023","464.69","464.27","465.42","454.98","5.35M","-2.15%"
"03/02/2023","474.89","466.75","476.59","464.99","2.41M","1.47%"
"03/01/2023","468.03","470.40","471.84","464.46","1.76M","-1.14%"
"02/28/2023","473.41","474.80","478.01","473.02","1.92M","-0.59%"
"02/27/2023","476.20","481.60","482.04","474.88","1.50M","-0.32%"
"02/24/2023","477.75","477.72","479.45","473.92","1.59M","-0.92%"
"02/23/2023","482.17","487.71","487.76","477.01","1.55M","-0.85%"
"02/22/2023","486.33","492.72","494.22","485.56","1.33M","-0.87%"
"02/21/2023","490.58","489.68","492.78","485.51","1.81M","-1.13%"
"02/17/2023","496.20","493.06","496.42","490.68","1.34M","0.67%"
"02/16/2023","492.89","492.41","499.37","492.40","1.46M","-1.40%"
"02/15/2023","499.91","491.55","500.05","490.19","1.42M","1.60%"
"02/14/2023","492.03","493.78","496.56","487.54","1.26M","-0.64%"
"02/13/2023","495.19","490.58","495.52","490.20","1.45M","1.29%"
"02/10/2023","488.87","487.43","489.42","484.37","1.54M","-0.13%"
"02/09/2023","489.50","494.05","497.84","487.34","1.52M","-0.63%"
"02/08/2023","492.61","499.92","500.79","490.41","2.06M","-2.46%"
"02/07/2023","505.05","500.61","506.47","496.11","1.93M","0.18%"
"02/06/2023","504.13","503.00","505.72","500.87","1.74M","0.15%"
"02/03/2023","503.35","507.59","509.95","501.10","1.84M","-1.65%"
"02/02/2023","511.79","512.63","518.26","509.06","2.29M","1.07%"
"02/01/2023","506.39","497.01","508.88","493.50","2.08M","1.32%"
"01/31/2023","499.77","492.04","500.04","490.84","1.92M","1.56%"
"01/30/2023","492.09","489.24","494.36","489.24","1.86M","0.00%"
"01/27/2023","492.10","488.65","497.78","486.79","2.03M","1.00%"
"01/26/2023","487.22","482.23","487.58","480.83","1.58M","1.51%"
"01/25/2023","479.97","478.48","481.00","473.73","1.33M","-0.25%"
"01/24/2023","481.17","481.11","482.62","476.18","1.51M","-0.10%"
"01/23/2023","481.66","469.28","484.23","466.98","2.71M","2.60%"
"01/20/2023","469.43","463.38","469.64","459.03","2.59M","2.26%"
"01/19/2023","459.05","465.65","466.94","457.66","1.92M","-2.08%"
"01/18/2023","468.81","474.03","477.95","467.88","1.93M","-1.50%"
"01/17/2023","475.95","474.34","479.57","473.60","1.54M","0.31%"
"01/13/2023","474.46","470.20","474.79","468.35","1.41M","0.58%"
"01/12/2023","471.70","474.21","474.22","468.11","1.63M","-0.39%"
"01/11/2023","473.54","469.65","473.75","468.46","1.58M","0.60%"
"01/10/2023","470.70","466.53","471.37","464.91","1.65M","0.55%"
"01/09/2023","468.11","472.19","476.04","467.51","2.38M","-0.85%"
"01/06/2023","472.13","452.78","473.65","451.94","5.17M","7.26%"
"01/05/2023","440.18","444.43","446.28","439.62","2.17M","-1.40%"
"01/04/2023","446.41","447.01","449.29","442.53","2.10M","0.72%"
"01/03/2023","443.20","447.82","448.60","437.94","1.98M","-0.71%"
"12/30/2022","446.35","444.54","446.55","440.73","1.80M","-0.01%"
"12/29/2022","446.38","445.50","448.79","443.38","1.46M","0.78%"
"12/28/2022","442.92","447.37","450.22","442.73","1.32M","-1.20%"
"12/27/2022","448.31","454.07","454.37","446.95","1.23M","-0.90%"
"12/23/2022","452.36","447.35","452.88","444.69","1.23M","0.86%"
"12/22/2022","448.51","448.45","450.16","443.31","1.91M","-0.73%"
"12/21/2022","451.79","449.17","453.38","446.06","1.46M","0.93%"
"12/20/2022","447.64","446.41","450.02","442.47","1.99M","-0.18%"
"12/19/2022","448.43","450.67","453.11","445.23","1.94M","-0.61%"
"12/16/2022","451.19","451.00","454.46","446.72","4.91M","-0.53%"
"12/15/2022","453.60","464.77","466.10","452.86","3.44M","-4.06%"
"12/14/2022","472.77","477.99","480.76","470.34","2.15M","-0.96%"
"12/13/2022","477.34","485.99","486.90","470.84","2.63M","0.11%"
"12/12/2022","476.84","472.00","476.97","469.98","2.28M","0.96%"
"12/09/2022","472.28","464.54","479.19","460.04","4.21M","0.33%"
"12/08/2022","470.72","472.16","472.58","462.97","2.90M","-0.11%"
"12/07/2022","471.25","468.44","475.72","468.22","2.07M","0.17%"
"12/06/2022","470.46","479.75","480.54","466.56","3.00M","-1.53%"
"12/05/2022","477.79","481.55","481.74","473.95","2.46M","-1.19%"
"12/02/2022","483.53","487.44","487.88","481.17","3.63M","-1.85%"
"12/01/2022","492.66","507.60","507.60","484.65","6.97M","-6.56%"
"11/30/2022","527.26","515.68","530.52","510.53","3.60M","1.95%"
"11/29/2022","517.20","519.23","521.85","516.26","1.69M","-0.37%"
"11/28/2022","519.11","519.09","524.33","517.18","1.68M","-0.51%"
"11/25/2022","521.79","522.28","523.95","521.22","744.22K","-0.16%"
"11/23/2022","522.61","522.13","524.86","518.61","1.29M","0.48%"
"11/22/2022","520.12","518.18","520.95","514.97","1.81M","1.64%"
"11/21/2022","511.73","514.05","515.56","510.47","1.27M","-0.06%"
"11/18/2022","512.03","515.16","517.77","506.67","1.58M","0.45%"
"11/17/2022","509.73","507.46","510.19","501.55","1.90M","-0.53%"
"11/16/2022","512.46","509.72","516.81","508.60","1.83M","-0.45%"
"11/15/2022","514.76","508.44","518.02","508.44","2.50M","3.29%"
"11/14/2022","498.35","504.30","509.12","498.09","1.82M","-1.12%"
"11/11/2022","504.01","501.72","505.35","495.44","2.39M","0.46%"
"11/10/2022","501.72","493.72","503.40","490.25","3.10M","4.73%"
"11/09/2022","479.08","480.96","486.52","476.03","1.64M","-0.57%"
"11/08/2022","481.80","479.82","487.18","473.74","1.71M","0.86%"
"11/07/2022","477.69","466.44","479.10","463.95","2.04M","0.44%"
"11/04/2022","475.59","479.50","481.68","465.90","1.99M","0.02%"
"11/03/2022","475.48","470.19","480.40","469.05","2.01M","0.57%"
"11/02/2022","472.76","486.73","492.05","472.52","2.47M","-3.29%"
"11/01/2022","488.84","492.50","496.10","488.67","1.59M","-0.31%"
"10/31/2022","490.35","498.30","498.30","489.37","2.19M","-1.83%"
"10/28/2022","499.51","486.24","501.42","484.94","2.37M","2.89%"
"10/27/2022","485.50","488.70","491.83","483.15","1.58M","-0.58%"
"10/26/2022","488.34","486.93","496.14","484.67","2.09M","0.08%"
"10/25/2022","487.96","482.35","489.07","479.59","2.13M","0.42%"
"10/24/2022","485.92","470.90","486.93","470.31","2.37M","3.93%"
"10/21/2022","467.55","453.40","468.91","452.00","2.51M","2.92%"
"10/20/2022","454.29","460.53","461.58","452.62","1.71M","-1.44%"
"10/19/2022","460.95","457.41","464.31","456.57","1.21M","-0.39%"
"10/18/2022","462.75","462.68","465.93","458.41","1.86M","1.96%"
"10/17/2022","453.85","451.39","456.50","450.24","2.10M","2.09%"
"10/14/2022","444.54","461.53","462.86","443.70","2.30M","-2.85%"
"10/13/2022","457.58","448.00","461.25","439.05","3.39M","0.35%"
"10/12/2022","456.01","463.77","469.07","455.93","2.04M","-1.19%"
"10/11/2022","461.52","454.66","466.64","453.39","2.34M","1.22%"
"10/10/2022","455.94","459.25","459.79","451.35","1.62M","-0.39%"
"10/07/2022","457.74","467.63","468.45","455.76","2.57M","-2.97%"
"10/06/2022","471.76","472.70","482.90","471.20","2.43M","0.45%"
"10/05/2022","469.64","470.60","473.11","464.26","1.59M","-1.20%"
"10/04/2022","475.32","473.07","477.17","470.04","2.18M","1.76%"
"10/03/2022","467.11","463.95","470.15","459.94","2.34M","1.16%"
"09/30/2022","461.77","469.97","473.07","461.38","2.44M","-1.40%"
"09/29/2022","468.33","474.81","478.14","463.53","1.96M","-1.91%"
"09/28/2022","477.43","470.82","480.62","463.65","2.42M","2.09%"
"09/27/2022","467.67","474.70","477.54","464.86","2.41M","-0.42%"
